x	y
20.45	4.2634
20.44	4.26346
20.43	4.26352
20.42	4.26358
20.41	4.26364
20.4	4.2637
20.39	4.26376
20.38	4.26381
20.37	4.26387
20.36	4.26393
20.35	4.26399
20.34	4.26405
20.33	4.26411
20.32	4.26417
20.31	4.26423
20.3	4.26428
20.29	4.26434
20.28	4.2644
20.27	4.26446
20.26	4.26452
20.25	4.26458
20.24	4.26464
20.23	4.2647
20.22	4.26476
20.21	4.26482
20.2	4.26488
20.19	4.26494
20.18	4.265
20.17	4.26506
20.16	4.26512
20.15	4.26518
20.14	4.26524
20.13	4.2653
20.12	4.26536
20.11	4.26542
20.1	4.26548
20.09	4.26554
20.08	4.2656
20.07	4.26566
20.06	4.26572
20.05	4.26578
20.04	4.26584
20.03	4.2659
20.02	4.26596
20.01	4.26602
20	4.26608
19.99	4.26615
19.98	4.26621
19.97	4.26627
19.96	4.26633
19.95	4.26639
19.94	4.26645
19.93	4.26651
19.92	4.26657
19.91	4.26664
19.9	4.2667
19.89	4.26676
19.88	4.26682
19.87	4.26688
19.86	4.26694
19.85	4.26701
19.84	4.26707
19.83	4.26713
19.82	4.26719
19.81	4.26725
19.8	4.26732
19.79	4.26738
19.78	4.26744
19.77	4.2675
19.76	4.26757
19.75	4.26763
19.74	4.26769
19.73	4.26775
19.72	4.26782
19.71	4.26788
19.7	4.26794
19.69	4.268
19.68	4.26807
19.67	4.26813
19.66	4.26819
19.65	4.26826
19.64	4.26832
19.63	4.26838
19.62	4.26845
19.61	4.26851
19.6	4.26857
19.59	4.26864
19.58	4.2687
19.57	4.26876
19.56	4.26883
19.55	4.26889
19.54	4.26896
19.53	4.26902
19.52	4.26908
19.51	4.26915
19.5	4.26921
19.49	4.26928
19.48	4.26934
19.47	4.2694
19.46	4.26947
19.45	4.26953
19.44	4.2696
19.43	4.26966
19.42	4.26973
19.41	4.26979
19.4	4.26986
19.39	4.26992
19.38	4.26999
19.37	4.27005
19.36	4.27012
19.35	4.27018
19.34	4.27025
19.33	4.27031
19.32	4.27038
19.31	4.27044
19.3	4.27051
19.29	4.27057
19.28	4.27064
19.27	4.27071
19.26	4.27077
19.25	4.27084
19.24	4.2709
19.23	4.27097
19.22	4.27104
19.21	4.2711
19.2	4.27117
19.19	4.27123
19.18	4.2713
19.17	4.27137
19.16	4.27143
19.15	4.2715
19.14	4.27157
19.13	4.27163
19.12	4.2717
19.11	4.27177
19.1	4.27183
19.09	4.2719
19.08	4.27197
19.07	4.27203
19.06	4.2721
19.05	4.27217
19.04	4.27224
19.03	4.2723
19.02	4.27237
19.01	4.27244
19	4.27251
18.99	4.27257
18.98	4.27264
18.97	4.27271
18.96	4.27278
18.95	4.27285
18.94	4.27291
18.93	4.27298
18.92	4.27305
18.91	4.27312
18.9	4.27319
18.89	4.27326
18.88	4.27332
18.87	4.27339
18.86	4.27346
18.85	4.27353
18.84	4.2736
18.83	4.27367
18.82	4.27374
18.81	4.27381
18.8	4.27388
18.79	4.27394
18.78	4.27401
18.77	4.27408
18.76	4.27415
18.75	4.27422
18.74	4.27429
18.73	4.27436
18.72	4.27443
18.71	4.2745
18.7	4.27457
18.69	4.27464
18.68	4.27471
18.67	4.27478
18.66	4.27485
18.65	4.27492
18.64	4.27499
18.63	4.27506
18.62	4.27513
18.61	4.2752
18.6	4.27527
18.59	4.27534
18.58	4.27542
18.57	4.27549
18.56	4.27556
18.55	4.27563
18.54	4.2757
18.53	4.27577
18.52	4.27584
18.51	4.27591
18.5	4.27598
18.49	4.27606
18.48	4.27613
18.47	4.2762
18.46	4.27627
18.45	4.27634
18.44	4.27642
18.43	4.27649
