x	y
17.16	0.848907
17.15	0.848913
17.14	0.848919
17.13	0.848925
17.12	0.848931
17.11	0.848937
17.1	0.848943
17.09	0.848949
17.08	0.848954
17.07	0.84896
17.06	0.848966
17.05	0.848972
17.04	0.848978
17.03	0.848984
17.02	0.84899
17.01	0.848996
17	0.849002
16.99	0.849008
16.98	0.849014
16.97	0.84902
16.96	0.849026
16.95	0.849032
16.94	0.849038
16.93	0.849044
16.92	0.84905
16.91	0.849056
16.9	0.849062
16.89	0.849068
16.88	0.849074
16.87	0.84908
16.86	0.849086
16.85	0.849092
16.84	0.849099
16.83	0.849105
16.82	0.849111
16.81	0.849117
16.8	0.849123
16.79	0.849129
16.78	0.849135
16.77	0.849141
16.76	0.849147
16.75	0.849154
16.74	0.84916
16.73	0.849166
16.72	0.849172
16.71	0.849178
16.7	0.849185
16.69	0.849191
16.68	0.849197
16.67	0.849203
16.66	0.849209
16.65	0.849216
16.64	0.849222
16.63	0.849228
16.62	0.849234
16.61	0.849241
16.6	0.849247
16.59	0.849253
16.58	0.849259
16.57	0.849266
16.56	0.849272
16.55	0.849278
16.54	0.849285
16.53	0.849291
16.52	0.849297
16.51	0.849304
16.5	0.84931
16.49	0.849316
16.48	0.849323
16.47	0.849329
16.46	0.849335
16.45	0.849342
16.44	0.849348
16.43	0.849354
16.42	0.849361
16.41	0.849367
16.4	0.849374
16.39	0.84938
16.38	0.849387
16.37	0.849393
16.36	0.849399
16.35	0.849406
16.34	0.849412
16.33	0.849419
16.32	0.849425
16.31	0.849432
16.3	0.849438
16.29	0.849445
16.28	0.849451
16.27	0.849458
16.26	0.849464
16.25	0.849471
16.24	0.849477
16.23	0.849484
16.22	0.849491
16.21	0.849497
16.2	0.849504
16.19	0.84951
16.18	0.849517
16.17	0.849524
16.16	0.84953
16.15	0.849537
16.14	0.849543
16.13	0.84955
16.12	0.849557
16.11	0.849563
16.1	0.84957
16.09	0.849577
16.08	0.849583
16.07	0.84959
16.06	0.849597
16.05	0.849603
16.04	0.84961
16.03	0.849617
16.02	0.849624
16.01	0.84963
16	0.849637
15.99	0.849644
15.98	0.849651
15.97	0.849657
15.96	0.849664
15.95	0.849671
15.94	0.849678
15.93	0.849685
15.92	0.849691
15.91	0.849698
15.9	0.849705
15.89	0.849712
15.88	0.849719
15.87	0.849726
15.86	0.849733
15.85	0.849739
15.84	0.849746
15.83	0.849753
15.82	0.84976
15.81	0.849767
15.8	0.849774
15.79	0.849781
15.78	0.849788
15.77	0.849795
15.76	0.849802
15.75	0.849809
15.74	0.849816
15.73	0.849823
15.72	0.84983
15.71	0.849837
15.7	0.849844
15.69	0.849851
15.68	0.849858
15.67	0.849865
15.66	0.849872
15.65	0.849879
15.64	0.849886
15.63	0.849893
15.62	0.8499
15.61	0.849907
15.6	0.849914
15.59	0.849921
15.58	0.849928
15.57	0.849936
15.56	0.849943
15.55	0.84995
15.54	0.849957
15.53	0.849964
15.52	0.849971
15.51	0.849979
15.5	0.849986
15.49	0.849993
15.48	0.85
15.47	0.850007
15.46	0.850015
15.45	0.850022
15.44	0.850029
15.43	0.850036
15.42	0.850044
15.41	0.850051
15.4	0.850058
15.39	0.850065
15.38	0.850073
15.37	0.85008
15.36	0.850087
15.35	0.850095
15.34	0.850102
15.33	0.85011
15.32	0.850117
15.31	0.850124
15.3	0.850132
15.29	0.850139
15.28	0.850146
15.27	0.850154
15.26	0.850161
15.25	0.850169
15.24	0.850176
15.23	0.850184
15.22	0.850191
15.21	0.850199
15.2	0.850206
15.19	0.850214
15.18	0.850221
15.17	0.850229
15.16	0.850236
15.15	0.850244
15.14	0.850251
15.13	0.850259
15.12	0.850266
15.11	0.850274
15.1	0.850281
15.09	0.850289
15.08	0.850297
15.07	0.850304
15.06	0.850312
15.05	0.85032
15.04	0.850327
15.03	0.850335
15.02	0.850342
15.01	0.85035
15	0.850358
14.99	0.850366
14.98	0.850373
14.97	0.850381
14.96	0.850389
14.95	0.850396
14.94	0.850404
14.93	0.850412
14.92	0.85042
14.91	0.850428
14.9	0.850435
14.89	0.850443
14.88	0.850451
14.87	0.850459
14.86	0.850467
14.85	0.850474
14.84	0.850482
14.83	0.85049
14.82	0.850498
14.81	0.850506
14.8	0.850514
14.79	0.850522
14.78	0.85053
14.77	0.850538
14.76	0.850546
14.75	0.850553
14.74	0.850561
14.73	0.850569
14.72	0.850577
14.71	0.850585
14.7	0.850593
14.69	0.850601
14.68	0.850609
14.67	0.850618
14.66	0.850626
14.65	0.850634
14.64	0.850642
14.63	0.85065
14.62	0.850658
14.61	0.850666
14.6	0.850674
14.59	0.850682
14.58	0.85069
14.57	0.850699
14.56	0.850707
14.55	0.850715
14.54	0.850723
14.53	0.850731
14.52	0.850739
14.51	0.850748
14.5	0.850756
14.49	0.850764
14.48	0.850772
14.47	0.850781
14.46	0.850789
14.45	0.850797
14.44	0.850806
