Significant	-Log(P-value)	Difference	Protein_IDs	Symbol color	Symbol type	Symbol size	Show label	LFQ.intensity.12902	LFQ.intensity.12904	LFQ.intensity.12905	LFQ.intensity.13136	LFQ.intensity.13138	LFQ.intensity.13152	LFQ.intensity.13155	LFQ.intensity.13186	LFQ.intensity.13234
	0.902370559144153	1.84655780792236	NP_001230514.1;XP_020941412.1;XP_013852991.1;XP_020922061.1;XP_013852990.1;XP_020947184.1	Color2 [DarkGray]	1	4		22.0325584411621	20.9650917053223	25.2669582366943	25.3231639862061	25.5439796447754	25.6279792785645	25.0127811431885	25.0888557434082	26.005859375
	0.0265482837808212	-0.0199473381042488	XP_020919701.1;NP_001230517.1;XP_020919703.1;XP_020919702.1;XP_020919700.1	Color2 [DarkGray]	1	4		27.7942676544189	28.1292762756348	28.9605522155762	28.7651538848877	28.4470310211182	28.3460006713867	28.239953994751	28.0751056671143	28.5634365081787
	0.649372245093061	1.27981424331665	NP_001230581.1;XP_020951855.1;XP_020951854.1;XP_020951857.1	Color2 [DarkGray]	1	4		25.405647277832	25.2447414398193	25.4121894836426	25.1461601257324	25.6153202056885	25.7143955230713	21.0839424133301	25.7083034515381	25.9153823852539
	0.305779640525624	0.968510723114015	NP_001230584.1	Color2 [DarkGray]	1	4		22.1128883361816	26.9942092895508	27.3661975860596	26.9339332580566	26.7834434509277	27.2489814758301	28.2108535766602	26.0692157745361	29.0668678283691
	0.420792762550877	0.208722877502439	NP_001230595.1	Color2 [DarkGray]	1	4		33.5660400390625	33.6158790588379	34.0441703796387	34.0821075439453	34.1470260620117	33.8771934509277	33.1153755187988	33.9288368225098	33.6206932067871
	0.20325684812631	0.412871837615967	NP_001230627.1	Color2 [DarkGray]	1	4		25.9177284240723	25.2885932922363	22.3559894561768	23.3943557739258	24.5552597045898	24.7427825927734	25.3889331817627	25.7290477752686	24.5008773803711
+	2.84598810282467	3.10069665908814	XP_020918145.1;XP_020918104.1;XP_005659874.1;NP_001230636.1	Color2 [DarkGray]	1	4		23.0867290496826	19.922025680542	22.3250312805176	21.2882709503174	24.4664402008057	24.8290023803711	21.7843837738037	24.9153366088867	24.9171600341797
+	5.79352456702199	4.27495965957642	XP_020930257.1;XP_020930256.1;NP_001230722.1;XP_020930255.1;XP_020930254.1;XP_020930259.1	Color2 [DarkGray]	1	4		21.639289855957	20.4844169616699	21.5215511322021	20.7707691192627	25.3095245361328	25.1574993133545	20.5580539703369	25.0784282684326	25.5336513519287
	0.697149140096691	-0.468646812438966	NP_001230725.1	Color2 [DarkGray]	1	4		26.507152557373	26.9798927307129	27.7474002838135	27.5907077789307	26.7551898956299	27.1482181549072	26.8953895568848	26.0295581817627	26.7688808441162
	0.201801896040297	-0.491881370544434	NP_001230751.1	Color2 [DarkGray]	1	4		24.0431842803955	24.16530418396	24.1148166656494	24.1616172790527	24.28883934021	24.0228443145752	22.2145042419434	20.2853374481201	24.3949947357178
+	2.51867109664608	1.87685146331787	XP_005662305.1;NP_001230818.1	Color2 [DarkGray]	1	4		25.0514221191406	25.6119766235352	25.732364654541	25.3792133331299	27.642650604248	27.1024951934814	26.3941287994385	26.7620525360107	28.5354919433594
+	1.77818316833382	0.623560523986818	NP_001230825.1	Color2 [DarkGray]	1	4		25.3367099761963	25.059944152832	25.4573554992676	25.4015846252441	26.4228286743164	25.5791130065918	25.7689819335938	26.0703220367432	26.0416393280029
+	4.19327066502033	2.38172292709351	XP_013837953.1;XP_005654258.1;NP_001230831.1	Color2 [DarkGray]	1	4		20.8850841522217	21.3121280670166	21.2548999786377	21.3104076385498	23.7173290252686	23.7174320220947	22.2924480438232	24.1076526641846	23.6284523010254
+	2.40594536414201	0.402861499786376	NP_001230836.1	Color2 [DarkGray]	1	4		31.1643486022949	31.2583351135254	30.8925838470459	30.9594058990479	31.5026092529297	31.4076061248779	30.8463268280029	31.4553756713867	31.3426551818848
	0.611942861076054	1.01313199996948	XP_005668066.2;NP_001230847.1	Color2 [DarkGray]	1	4		21.3436851501465	24.7028198242188	24.9869804382324	24.9206161499023	24.777660369873	25.0652961730957	23.237361907959	24.7475032806396	24.8152389526367
+	1.47957820522651	-0.496541213989257	XP_005657046.1;NP_001230857.1	Color2 [DarkGray]	1	4		31.7280540466309	31.3601379394531	31.0545253753662	30.945728302002	30.9608554840088	30.7413368225098	31.66526222229	30.9810085296631	30.7336006164551
+	4.348690607862	4.01821098327637	NP_001230992.1	Color2 [DarkGray]	1	4		20.8615398406982	20.8271217346191	20.8808174133301	22.7651557922363	25.2556591033936	25.2564868927002	21.8329162597656	25.8229885101318	25.4717502593994
+	2.44598985574996	3.10748224258423	XP_020924121.1;NP_001230994.1	Color2 [DarkGray]	1	4		20.5871467590332	20.9445285797119	20.9527797698975	23.8374004364014	24.6840496063232	23.887903213501	21.1011123657227	25.3352108001709	24.4611396789551
+	1.76762107838426	1.94880228042603	NP_001230999.1;XP_005664771.2	Color2 [DarkGray]	1	4		21.4293441772461	23.6713085174561	21.7738304138184	23.8914318084717	24.063404083252	24.7143955230713	21.5460929870605	24.3675975799561	24.499418258667
+	1.58562498303749	2.64450597763062	XP_005665953.2;NP_001231035.1	Color2 [DarkGray]	1	4		20.527551651001	20.9511013031006	22.9243144989014	20.3884963989258	21.2179374694824	24.5092391967773	21.0782680511475	24.2688522338867	25.2777805328369
+	1.12134212932157	2.40433750152588	NP_001231042.1;CON__P02676	Color2 [DarkGray]	1	4		24.3067474365234	25.825439453125	25.7504444122314	26.4201316833496	27.1825294494629	27.2326984405518	20.8120250701904	26.8729095458984	26.8210430145264
+	2.95436928834146	2.57530479431152	NP_001231061.1	Color2 [DarkGray]	1	4		24.7509307861328	24.5882358551025	25.6091327667236	26.580753326416	28.0076885223389	28.0306015014648	25.9902744293213	27.4945735931396	28.7838172912598
	0.315524286739698	-0.248426055908205	NP_001231066.1	Color2 [DarkGray]	1	4		26.6901912689209	27.3548946380615	27.6534881591797	27.7776222229004	27.2174339294434	27.4044628143311	26.7134532928467	26.299690246582	27.0364284515381
+	1.36841717256694	2.23689575195312	NP_001231072.1;NP_001231071.1	Color2 [DarkGray]	1	4		21.4303588867188	19.937536239624	21.1252117156982	22.4315586090088	20.9091281890869	24.1027755737305	21.629207611084	24.4836387634277	24.6951389312744
+	1.96987724888926	2.1311635017395	NP_001231078.1;XP_020921748.1	Color2 [DarkGray]	1	4		21.5887775421143	20.9479026794434	20.1241493225098	22.400369644165	23.8955059051514	23.5841693878174	20.7541999816895	21.8252811431885	23.8720169067383
	0.782067581488325	1.18482427597046	XP_005667428.1;XP_005667427.1;NP_001231079.1	Color2 [DarkGray]	1	4		25.992956161499	25.8285903930664	26.7467594146729	26.5030326843262	26.7846908569336	26.5487632751465	25.7382793426514	26.232479095459	29.8210582733154
	0.947460299331123	1.5058198928833	NP_001231080.1;XP_020953706.1	Color2 [DarkGray]	1	4		21.2435207366943	21.8111686706543	24.5207328796387	24.5096015930176	24.2780284881592	25.1006107330322	24.2868671417236	24.8693370819092	24.8728160858154
	0.507233916565814	-0.295138740539549	NP_001231082.1	Color2 [DarkGray]	1	4		30.7780780792236	31.2484149932861	31.7582759857178	31.8670291900635	31.1284770965576	31.3247451782227	30.9594745635986	30.6900424957275	30.9651985168457
	1.09217287198738	0.143589782714844	NP_001231086.1	Color2 [DarkGray]	1	4		27.6468448638916	27.6651935577393	27.4111881256104	27.7103023529053	27.6559467315674	27.6851196289063	27.5233535766602	27.8131103515625	27.7856884002686
	0.104717530380763	-0.0594966888427741	NP_001231105.1;XP_020934189.1;XP_020934188.1;XP_020934187.1;XP_020934186.1;XP_020934185.1;XP_020934184.1	Color2 [DarkGray]	1	4		26.4473152160645	26.7710247039795	27.0905323028564	26.838939666748	26.5750503540039	26.7505989074707	26.0664463043213	26.6125965118408	26.3951740264893
+	2.73317782209425	1.0003755569458	NP_001231109.1	Color2 [DarkGray]	1	4		25.9236335754395	25.9886512756348	25.580982208252	25.8901557922363	26.6735744476318	26.6835136413574	25.0114154815674	26.6293697357178	26.7309150695801
+	2.41854197259622	2.54304008483887	XP_005656340.1;NP_001231113.1	Color2 [DarkGray]	1	4		21.1215324401855	21.6825046539307	24.0878849029541	21.5908737182617	24.4158363342285	24.711353302002	21.6301918029785	24.6149272918701	24.5204334259033
	0.699292464614161	0.2159893989563	XP_003125211.1;NP_001231139.1;NP_001231138.1	Color2 [DarkGray]	1	4		29.0603885650635	28.7567176818848	28.55002784729	28.4965572357178	28.7824420928955	28.8693256378174	28.9832935333252	29.1868324279785	29.1029453277588
	1.47337888887281	-0.276816940307619	NP_001231165.1	Color2 [DarkGray]	1	4		26.7956314086914	26.9112510681152	26.569845199585	26.761417388916	26.6097812652588	26.3519840240479	26.9743232727051	26.6990909576416	26.4418506622314
+	5.279038272016	3.29892511367798	NP_001231169.1	Color2 [DarkGray]	1	4		20.7372074127197	21.5580654144287	20.6638946533203	21.3222236633301	24.4107341766357	24.3984565734863	21.7839050292969	24.4193115234375	24.8194351196289
+	1.37585356378108	1.56380634307861	NP_001231183.1;XP_020923851.1;XP_020923850.1;NP_001116652.1	Color2 [DarkGray]	1	4		20.3464698791504	20.7548980712891	21.45827293396	20.9453411102295	22.8224430084229	23.3353824615479	21.4489040374756	20.6085186004639	23.4519901275635
+	2.65938279298663	3.12422103881836	NP_001231189.1	Color2 [DarkGray]	1	4		22.008020401001	24.0582942962646	20.9927997589111	21.01784324646	24.6466388702393	24.9127826690674	21.3305377960205	25.1318302154541	25.3316287994385
+	2.19003999116608	3.38233633041382	NP_001231205.1;XP_013840827.1	Color2 [DarkGray]	1	4		21.3066806793213	25.0876407623291	21.1054782867432	21.8450412750244	25.4048366546631	25.0732460021973	20.9576301574707	25.6108226776123	25.6824169158936
+	3.1132670761999	1.06066961288452	NP_001231230.1	Color2 [DarkGray]	1	4		25.5439205169678	25.7714023590088	25.8201179504395	25.8655891418457	26.713846206665	26.385217666626	25.0714073181152	26.7899227142334	26.8116416931152
	0.484222302828548	1.16988887786865	XP_005664048.1;NP_001231246.1;NP_001231245.1;XP_020946741.1;XP_020946742.1;XP_005664050.1	Color2 [DarkGray]	1	4		21.9926414489746	23.2582492828369	23.7974872589111	23.0041389465332	20.6007347106934	24.7312259674072	20.5784969329834	24.8220634460449	24.6303424835205
	0.639809845275188	1.34420680999756	NP_001231282.1	Color2 [DarkGray]	1	4		24.6431732177734	20.08740234375	24.6290092468262	24.6795463562012	24.965124130249	24.9636249542236	24.2504634857178	24.7826671600342	25.2970867156982
	0.269593709717444	0.556290435791016	NP_001231288.1	Color2 [DarkGray]	1	4		23.4587631225586	23.6944484710693	23.7498054504395	21.1915664672852	23.9053630828857	23.8847408294678	21.5101871490479	23.9963645935059	21.322509765625
+	2.28274595439962	0.571208858489989	NP_001231300.1	Color2 [DarkGray]	1	4		23.8203601837158	23.520133972168	23.4891014099121	23.3345642089844	24.0872364044189	24.2406711578369	23.804988861084	23.914608001709	24.4176387786865
+	1.81104964177653	2.69035425186157	NP_001231313.1;XP_003134345.1	Color2 [DarkGray]	1	4		21.4310722351074	21.0495948791504	24.5291595458984	20.1830081939697	24.4507961273193	24.2166004180908	22.1757736206055	24.844841003418	24.7440662384033
	0.579262944255218	1.30241918563843	NP_001231315.1;XP_020956018.1	Color2 [DarkGray]	1	4		23.9741249084473	21.3095436096191	21.1117858886719	24.2624130249023	24.383373260498	21.5182876586914	20.4677925109863	24.2477874755859	23.9607563018799
	0.541387690312052	0.827594757080078	NP_001231318.1	Color2 [DarkGray]	1	4		21.8586559295654	23.0583763122559	20.1390361785889	23.6233253479004	23.1012058258057	22.1903266906738	21.6308841705322	23.006519317627	23.2605495452881
+	1.28279260567795	2.00363292694092	XP_013845657.1;XP_005652865.1;NP_001231321.1	Color2 [DarkGray]	1	4		21.2654266357422	22.532564163208	21.1087169647217	20.7267951965332	24.0595321655273	25.2503547668457	22.0457668304443	23.7644577026367	21.0836029052734
	0.648251122577145	-0.301056194305421	NP_001231327.1	Color2 [DarkGray]	1	4		28.1149063110352	28.6407222747803	28.8079319000244	28.7732582092285	28.3275737762451	28.3864440917969	27.9807090759277	27.8236560821533	28.1121234893799
	0.187265259226744	-0.125616931915282	NP_001231332.1;XP_020953940.1	Color2 [DarkGray]	1	4		27.7368602752686	28.1676788330078	28.666109085083	28.7161388397217	28.3163948059082	28.4083557128906	27.8562030792236	27.7961254119873	27.8910484313965
+	6.77309470344967	1.85170450210571	XP_005666120.1;NP_001231362.1	Color2 [DarkGray]	1	4		26.5554637908936	26.40260887146	26.3574142456055	26.5298004150391	28.1185741424561	28.2358512878418	26.292142868042	28.2616348266602	28.5007019042969
+	4.15279624972835	2.12575750350952	NP_001231368.1;XP_020944262.1;XP_020944273.1;XP_020944272.1;XP_020944271.1;XP_020944274.1;XP_020944269.1;XP_020944270.1;XP_020944263.1;XP_020944265.1;XP_020944264.1;XP_020944267.1;XP_020944268.1;XP_020944266.1;XP_020944275.1;XP_020944276.1;XP_020944277.1;XP_020944278.1;XP_020944279.1;XP_020944283.1;XP_020944280.1;XP_020944281.1;XP_020944282.1;XP_020944284.1;XP_005662795.1;XP_003125393.1;XP_013851790.1	Color2 [DarkGray]	1	4		21.1253852844238	21.93869972229	21.937219619751	21.5271224975586	23.1646289825439	23.6337833404541	21.4701595306396	24.0266494750977	24.0768375396729
	0.477040198272707	0.877480506896973	XP_005672864.1;NP_001231372.1;XP_005672865.1	Color2 [DarkGray]	1	4		25.2127838134766	25.0635280609131	24.9902744293213	24.8895301818848	25.1629238128662	24.9808502197266	21.3342761993408	25.3088665008545	25.2495956420898
+	1.02711977411924	1.9500431060791	NP_001231384.1	Color2 [DarkGray]	1	4		24.2494506835938	20.6766242980957	24.0808277130127	24.7148685455322	24.6336727142334	24.8484268188477	20.8483104705811	24.884880065918	25.0892581939697
+	4.96917841061055	0.622929096221924	NP_001231397.1;XP_020953951.1	Color2 [DarkGray]	1	4		25.1401634216309	25.0853328704834	25.0164413452148	25.1174755096436	25.5617408752441	25.6886444091797	24.9542026519775	25.707857131958	25.784366607666
	0.100578413089991	-0.0611270904541001	NP_001231403.1	Color2 [DarkGray]	1	4		28.8789138793945	28.7182312011719	29.2721977233887	29.4851398468018	29.3973388671875	28.9709529876709	28.7328567504883	28.8067646026611	28.6503067016602
+	1.13191839698789	2.03096799850464	NP_001231430.1	Color2 [DarkGray]	1	4		20.6245441436768	21.3941440582275	24.7714786529541	24.7137680053711	24.9503364562988	25.3013496398926	23.1855545043945	24.6259479522705	24.9978294372559
+	1.40387836966394	1.80385189056397	XP_020946853.1;XP_013839078.1;XP_013839319.1;XP_013839282.1;XP_005652591.1;XP_020946845.1;XP_013839239.1;XP_020946844.1;XP_005652590.1;XP_005652589.1;XP_005652588.1;XP_005652587.1;XP_005652586.1;XP_005652602.1;XP_005652585.1;XP_005652584.1;XP_020946843.1;XP_005652583.1;XP_005652582.1;XP_005652581.1;XP_005652580.1;XP_005652579.1;XP_005652578.1;XP_020946842.1;XP_020946846.1;XP_013838729.1;NP_001231441.1;XP_013839381.1;XP_020946848.1;XP_005652597.1;XP_005652596.1;XP_020946847.1;XP_013839542.1;XP_005652593.1;XP_020946850.1;XP_005652592.1;XP_013839353.1;XP_020946851.1;XP_005652598.1;XP_005652599.1;XP_013839644.1;XP_005652601.1;XP_020946852.1;XP_020946849.1;XP_020926752.1;XP_020926751.1;XP_020926748.1;XP_020926747.1;XP_020926750.1;XP_020926745.1;XP_020926746.1;XP_020926749.1;XP_020926744.1;XP_013837213.1;XP_013837212.1;XP_005669675.1;XP_003358505.1	Color2 [DarkGray]	1	4		24.0197105407715	23.6962547302246	21.8137359619141	21.058162689209	24.8725814819336	24.4492225646973	23.9693031311035	24.432243347168	25.1070938110352
+	2.1712513086816	1.54439516067505	NP_001231453.1;XP_005666850.1	Color2 [DarkGray]	1	4		25.1749706268311	26.0709362030029	25.8376903533936	26.3909187316895	27.5471611022949	27.3675308227539	24.581184387207	27.0423908233643	26.6650581359863
	0.256229406218452	-0.160948657989501	NP_001231460.1	Color2 [DarkGray]	1	4		26.9413414001465	27.3533802032471	27.8107223510742	27.919002532959	27.2603340148926	27.448371887207	26.8791179656982	26.9528255462646	27.2175254821777
+	2.39914014357411	2.32949314117432	XP_005654813.1;NP_001231527.1	Color2 [DarkGray]	1	4		23.033332824707	20.1379146575928	21.6943073272705	21.1716842651367	24.1369609832764	24.0797710418701	22.109411239624	23.6802444458008	23.9383163452148
+	4.26775272373264	3.82760438919068	NP_001231560.1	Color2 [DarkGray]	1	4		21.9242477416992	21.8347492218018	20.9234848022461	21.1780395507813	25.5592346191406	25.4045104980469	22.9930210113525	25.2855625152588	26.1439437866211
+	1.31411425542426	2.37429914474487	NP_001231568.1	Color2 [DarkGray]	1	4		25.695405960083	25.5952835083008	26.0014419555664	26.2623062133789	27.3819541931152	27.2428169250488	21.5576686859131	27.2627544403076	27.6993560791016
+	1.32258285264943	1.42069797515869	XP_020945585.1;NP_001231571.1	Color2 [DarkGray]	1	4		22.8349075317383	21.9145927429199	23.3925724029541	23.6074981689453	23.4001522064209	24.1440601348877	20.9721641540527	23.8188018798828	24.4971656799316
	0.57367731093194	-1.28987169265747	NP_001231575.1	Color2 [DarkGray]	1	4		24.8754425048828	25.3312530517578	25.6791172027588	26.3983268737793	25.2628078460693	25.4501342773438	25.0113735198975	20.6752834320068	25.2886981964111
+	4.26365555561988	1.47099914550781	NP_001231582.1;NP_999527.2;XP_020924222.1	Color2 [DarkGray]	1	4		31.494478225708	31.6290149688721	31.5600605010986	31.8806285858154	33.3309783935547	32.855842590332	31.138032913208	33.0304412841797	32.8285064697266
	0.360867894648785	-0.250334167480467	NP_001231613.1;XP_020921753.1;XP_020921752.1	Color2 [DarkGray]	1	4		27.4634952545166	28.2468547821045	28.5153274536133	28.740306854248	28.1206512451172	28.1844711303711	27.8098030090332	27.4330081939697	27.8811626434326
+	1.68710658489907	2.75509223937988	NP_001231616.1	Color2 [DarkGray]	1	4		21.3556156158447	22.8825454711914	21.0943088531494	20.1980056762695	24.5802631378174	21.3870811462402	20.2464179992676	24.8839950561523	24.7905445098877
+	2.21305414375138	2.96831665039063	NP_001231652.1	Color2 [DarkGray]	1	4		20.7521877288818	21.4438591003418	20.2828674316406	21.1749477386475	21.4062576293945	24.7335033416748	20.9683036804199	24.4641342163086	24.9671039581299
	0.187084828798884	0.719093322753906	NP_001231672.1	Color2 [DarkGray]	1	4		20.0042266845703	25.5111408233643	25.8941879272461	25.5241146087646	25.1437091827393	25.4322757720947	21.6780185699463	22.226863861084	24.9628753662109
+	1.31117872246172	2.18822679519653	NP_001231758.1;XP_013837676.1	Color2 [DarkGray]	1	4		20.7482089996338	20.6942138671875	21.2063121795654	23.7145004272461	23.8826904296875	24.4687404632568	24.4750652313232	24.4478988647461	24.6242179870605
+	1.34368059640212	1.60413780212402	NP_001231762.1;NP_001230868.1	Color2 [DarkGray]	1	4		23.9671039581299	21.1500415802002	21.4557933807373	23.6283416748047	24.5904655456543	23.7457084655762	22.3260021209717	24.1771411895752	23.9250621795654
+	5.42388981848771	1.11619091033936	NP_001231795.1	Color2 [DarkGray]	1	4		26.2298049926758	26.1629047393799	26.1169986724854	26.2763252258301	27.2672271728516	27.3019943237305	26.4543628692627	27.3412132263184	27.5466461181641
	0.00216306870027708	-0.00807847976684428	NP_001231853.1	Color2 [DarkGray]	1	4		21.4796504974365	24.7719821929932	25.1536388397217	25.2810039520264	24.9397506713867	24.6282863616943	21.6997852325439	21.0257205963135	24.0827770233154
+	3.27733267349106	3.66104373931885	NP_001231864.1	Color2 [DarkGray]	1	4		22.1474704742432	23.7757530212402	22.6295642852783	22.0096530914307	25.9237251281738	25.569034576416	20.5273246765137	25.7831935882568	26.2400341033936
+	2.14851018380972	3.03854103088379	NP_001231909.1;XP_005674076.1	Color2 [DarkGray]	1	4		20.2937316894531	20.398078918457	22.0596160888672	23.7849655151367	24.2220668792725	24.1809387207031	20.1338291168213	24.7940692901611	24.2932662963867
	0.422491673314993	-0.881261444091798	NP_001231917.1	Color2 [DarkGray]	1	4		24.5542640686035	25.2674236297607	25.1645736694336	25.2806510925293	25.3592090606689	25.1970062255859	24.913969039917	21.0061836242676	25.0572605133057
+	1.16385979971299	1.6920090675354	XP_020957698.1;XP_020957696.1;NP_001231936.1	Color2 [DarkGray]	1	4		21.8548793792725	21.2351837158203	24.2085113525391	24.2581787109375	24.6506423950195	25.0407619476318	24.3983917236328	25.3117084503174	24.5290393829346
+	1.20170912059561	2.15888147354126	NP_001231937.1	Color2 [DarkGray]	1	4		23.9125080108643	20.3388423919678	23.9107704162598	24.4713478088379	24.8221607208252	24.2516918182373	21.1907043457031	25.6143379211426	25.0066738128662
+	1.22730326922621	2.20272989273071	NP_001233132.1;XP_005673618.1	Color2 [DarkGray]	1	4		19.8881893157959	21.2361907958984	20.8483619689941	21.8852462768555	24.3923110961914	23.9044456481934	21.231632232666	20.1476383209229	24.4382209777832
	0.55496340487311	-2.06530427932739	NP_001233172.1	Color2 [DarkGray]	1	4		20.9774169921875	25.1364135742188	26.2878189086914	26.5073642730713	20.9247913360596	24.348949432373	19.8884696960449	20.4989280700684	21.0041007995605
	0.888865704398789	1.22200794219971	XP_020924272.1;XP_020924271.1;XP_020924254.1;XP_005670084.1;XP_020924257.1;XP_013837697.1;XP_020924256.1;XP_020924258.1;XP_005670086.1;XP_005670087.1;XP_020924259.1;NP_001233182.1;XP_013837698.1;XP_005670088.1;XP_020924260.1;XP_020924261.1;XP_020924262.1;XP_020924263.1;XP_020924265.1;XP_020924264.1;XP_013837701.1;XP_020924266.1;XP_020924267.1;XP_005670089.1;XP_020924268.1;XP_020924269.1;XP_020924270.1;XP_020924255.1	Color2 [DarkGray]	1	4		24.5278472900391	24.4415168762207	21.5369873046875	24.1508140563965	24.303337097168	24.7539920806885	22.2489471435547	24.5888080596924	24.7667846679688
+	1.11788093621691	2.80309972763062	NP_001239142.1	Color2 [DarkGray]	1	4		21.0195999145508	21.3936519622803	25.3355865478516	26.3676471710205	25.7642555236816	26.3597774505615	20.9791889190674	25.0832653045654	26.0816402435303
	0.276674271410899	0.157481384277343	NP_001240850.1	Color2 [DarkGray]	1	4		25.6286754608154	25.0886116027832	25.1558017730713	24.4362525939941	25.413610458374	24.9701366424561	24.8497161865234	25.2812175750732	25.0922069549561
	0.427766118436291	0.304958915710451	NP_001241645.1	Color2 [DarkGray]	1	4		27.3525390625	28.1284408569336	28.5481548309326	28.6824760437012	28.4780387878418	28.7480411529541	27.7418823242188	27.9063282012939	28.4502220153809
+	1.9090512195828	4.5103274345398	NP_001244282.2;NP_001340774.1;NP_001340773.1;NP_001340771.1;NP_001340775.1;NP_001340768.1	Color2 [DarkGray]	1	4		19.6353187561035	21.0504837036133	20.3313465118408	21.7649230957031	20.9634284973145	26.7956314086914	21.2168865203857	27.1525764465332	26.3288402557373
+	3.80321963353602	2.09046459197998	NP_001254623.2;XP_020924233.1;XP_013847041.1;CON__ENSEMBL:ENSBTAP00000031900	Color2 [DarkGray]	1	4		24.4676208496094	24.8791885375977	25.4232292175293	25.1791172027588	27.1856517791748	27.3195858001709	24.3568267822266	26.8296566009521	26.4717502593994
+	2.32090083402435	2.87021389007568	NP_001254763.1	Color2 [DarkGray]	1	4		24.1428928375244	20.9292316436768	24.0091533660889	23.9174327850342	26.3161716461182	25.8938865661621	22.6399250030518	25.6501502990723	26.131555557251
+	4.47868891362117	1.25985422134399	XP_020919669.1;XP_020919679.1;XP_020919671.1;XP_020919672.1;XP_020919673.1;XP_020919674.1;XP_020919675.1;NP_001254774.1;XP_020919682.1;XP_020919680.1;XP_020919677.1;XP_020919676.1;XP_020919678.1;XP_020919688.1;XP_020919683.1;XP_020919684.1;XP_020919685.1;XP_020919689.1;XP_020919686.1;XP_020919687.1;XP_020919690.1	Color2 [DarkGray]	1	4		25.9397048950195	25.653980255127	25.8633689880371	25.8553600311279	26.9025363922119	26.8317108154297	25.5864906311035	27.0260162353516	27.3982772827148
	0.788711132540958	-0.481801986694336	NP_001258644.1;XP_003353735.4	Color2 [DarkGray]	1	4		26.5088920593262	26.9627876281738	26.9112510681152	26.7462463378906	25.7890777587891	26.397346496582	26.8613586425781	25.843355178833	27.2354412078857
	0.576042950098479	0.927675533294678	NP_001258897.1	Color2 [DarkGray]	1	4		22.0680561065674	20.5472316741943	21.9598503112793	23.6330070495605	23.5461597442627	23.6829242706299	22.0157356262207	23.4936275482178	21.1670951843262
+	1.33783875107891	-1.67551193237305	NP_001265702.1	Color2 [DarkGray]	1	4		31.5696868896484	32.1687202453613	33.0843124389648	33.1051063537598	31.7535018920898	30.0107860565186	30.6006317138672	30.5231838226318	29.4332466125488
	0.000624043089793509	-0.0034027099609375	NP_001272902.1	Color2 [DarkGray]	1	4		20.759428024292	25.5853443145752	25.8795394897461	25.9866333007813	24.5273704528809	26.0478916168213	21.4025497436523	19.7282409667969	25.3736820220947
+	1.69323529383812	-3.19662380218506	XP_020955496.1;XP_013844399.1;NP_001274345.1;XP_020955685.1	Color2 [DarkGray]	1	4		21.0044021606445	24.5010604858398	24.7466316223145	25.581298828125	21.657096862793	21.0861968994141	26.2675132751465	20.3669490814209	21.7839870452881
+	2.55626459915818	2.72254667282105	XP_005663495.1;XP_005663494.1;XP_003355214.1;NP_001278853.1	Color2 [DarkGray]	1	4		23.4195690155029	24.6817455291748	24.5390758514404	24.2459030151367	25.9057769775391	26.6571731567383	21.914587020874	26.5836238861084	26.7843170166016
+	1.61871527961418	-0.937659072875977	NP_001280073.1	Color2 [DarkGray]	1	4		27.8934230804443	27.4177188873291	26.602294921875	26.5418548583984	26.2328815460205	26.0967578887939	27.5777320861816	26.6459522247314	26.100191116333
	0.0886132156357683	0.251184654235839	XP_020935134.1;NP_001284561.1	Color2 [DarkGray]	1	4		22.4710006713867	26.0405731201172	26.9813079833984	26.9111366271973	25.8291473388672	26.1835155487061	24.1243152618408	24.6183490753174	25.5963935852051
	0.392659828276478	0.892457389831542	XP_020924209.1;NP_999507.1;NP_001302601.1	Color2 [DarkGray]	1	4		23.6323413848877	20.1588573455811	23.5855464935303	20.9883289337158	23.6039943695068	20.785717010498	21.8203659057617	23.5498065948486	23.7786636352539
+	1.66709538791088	2.17967700958252	NP_001302639.1	Color2 [DarkGray]	1	4		21.8277053833008	23.4980182647705	25.0945434570313	25.1578464508057	25.7026882171631	25.5997447967529	22.8602352142334	26.1094455718994	26.0575084686279
	1.14887156521785	0.667254066467287	XP_020941477.1;XP_013851234.1;NP_001302657.1	Color2 [DarkGray]	1	4		27.6380290985107	27.5317039489746	27.803596496582	27.6701335906982	28.4396018981934	28.0116405487061	28.3404083251953	28.0680980682373	29.3367729187012
	0.288897503334595	-0.0961278915405259	NP_001302675.1;NP_999238.1;XP_020926620.1;XP_020926619.1;XP_020926618.1	Color2 [DarkGray]	1	4		26.8600578308105	27.093355178833	26.8832035064697	26.9891262054443	26.905179977417	26.6389274597168	26.5393123626709	27.0000247955322	26.5634002685547
	0.919584155446988	1.71987857818603	NP_001302707.1	Color2 [DarkGray]	1	4		24.4736404418945	21.810359954834	25.3079986572266	25.319206237793	26.3702278137207	24.8051357269287	21.7188301086426	25.0670623779297	25.5411167144775
+	1.15138302614455	1.4583664894104	NP_001302733.1;XP_020949106.1	Color2 [DarkGray]	1	4		21.1957473754883	21.113260269165	22.0364799499512	21.1604328155518	20.7683277130127	23.3906059265137	21.9084224700928	23.620979309082	23.9850273132324
+	1.47914189844672	2.75625820159912	XP_005660759.1;NP_001335713.1	Color2 [DarkGray]	1	4		21.7234592437744	24.650806427002	24.8961524963379	20.3429145812988	25.9198207855225	25.4732685089111	24.2725582122803	25.9534473419189	26.3872089385986
